home_team,away_team,home_goals,away_goals,result,season
ManchesterUnited,SwanseaCity,2,1,H,2015-2016
NorwichCity,Southampton,1,0,H,2015-2016
Sunderland,AstonVilla,3,1,H,2015-2016
WestBromwichAlbion,StokeCity,2,1,H,2015-2016
Watford,ManchesterCity,1,2,A,2015-2016
CrystalPalace,Chelsea,0,3,A,2015-2016
Everton,TottenhamHotspur,1,1,D,2015-2016
AstonVilla,CrystalPalace,1,0,H,2015-2016
AFCBournemouth,WestHamUnited,1,3,A,2015-2016
NewcastleUnited,ManchesterUnited,3,3,D,2015-2016
Chelsea,WestBromwichAlbion,2,2,D,2015-2016
ManchesterCity,Everton,0,0,D,2015-2016
Southampton,Watford,2,0,H,2015-2016
StokeCity,NorwichCity,3,1,H,2015-2016
SwanseaCity,Sunderland,2,4,A,2015-2016
Liverpool,Arsenal,3,3,D,2015-2016
TottenhamHotspur,LeicesterCity,0,1,A,2015-2016
TottenhamHotspur,Sunderland,4,1,H,2015-2016
AFCBournemouth,NorwichCity,3,0,H,2015-2016
Chelsea,Everton,3,3,D,2015-2016
ManchesterCity,CrystalPalace,4,0,H,2015-2016
NewcastleUnited,WestHamUnited,2,1,H,2015-2016
Southampton,WestBromwichAlbion,3,0,H,2015-2016
AstonVilla,LeicesterCity,1,1,D,2015-2016
Liverpool,ManchesterUnited,0,1,A,2015-2016
StokeCity,Arsenal,0,0,D,2015-2016
SwanseaCity,Watford,1,0,H,2015-2016
NorwichCity,Liverpool,4,5,A,2015-2016
CrystalPalace,TottenhamHotspur,1,3,A,2015-2016
LeicesterCity,StokeCity,3,0,H,2015-2016
ManchesterUnited,Southampton,0,1,A,2015-2016
Sunderland,AFCBournemouth,1,1,D,2015-2016
Watford,NewcastleUnited,2,1,H,2015-2016
WestBromwichAlbion,AstonVilla,0,0,D,2015-2016
WestHamUnited,ManchesterCity,2,2,D,2015-2016
Everton,SwanseaCity,1,2,A,2015-2016
Arsenal,Chelsea,0,1,A,2015-2016
Arsenal,Southampton,0,0,D,2015-2016
LeicesterCity,Liverpool,2,0,H,2015-2016
NorwichCity,TottenhamHotspur,0,3,A,2015-2016
Sunderland,ManchesterCity,0,1,A,2015-2016
WestHamUnited,AstonVilla,2,0,H,2015-2016
CrystalPalace,AFCBournemouth,1,2,A,2015-2016
ManchesterUnited,StokeCity,3,0,H,2015-2016
WestBromwichAlbion,SwanseaCity,1,1,D,2015-2016
Everton,NewcastleUnited,3,0,H,2015-2016
Watford,Chelsea,0,0,D,2015-2016
ManchesterCity,LeicesterCity,1,3,A,2015-2016
AstonVilla,NorwichCity,2,0,H,2015-2016
Liverpool,Sunderland,2,2,D,2015-2016
NewcastleUnited,WestBromwichAlbion,1,0,H,2015-2016
StokeCity,Everton,0,3,A,2015-2016
SwanseaCity,CrystalPalace,1,1,D,2015-2016
TottenhamHotspur,Watford,1,0,H,2015-2016
Southampton,WestHamUnited,1,0,H,2015-2016
AFCBournemouth,Arsenal,0,2,A,2015-2016
Chelsea,ManchesterUnited,1,1,D,2015-2016
Sunderland,ManchesterUnited,2,1,H,2015-2016
AFCBournemouth,StokeCity,1,3,A,2015-2016
CrystalPalace,Watford,1,2,A,2015-2016
Everton,WestBromwichAlbion,0,1,A,2015-2016
NorwichCity,WestHamUnited,2,2,D,2015-2016
SwanseaCity,Southampton,0,1,A,2015-2016
Chelsea,NewcastleUnited,5,1,H,2015-2016
Arsenal,LeicesterCity,2,1,H,2015-2016
AstonVilla,Liverpool,0,6,A,2015-2016
ManchesterCity,TottenhamHotspur,1,2,A,2015-2016
WestHamUnited,Sunderland,1,0,H,2015-2016
LeicesterCity,NorwichCity,1,0,H,2015-2016
Southampton,Chelsea,1,2,A,2015-2016
StokeCity,AstonVilla,2,1,H,2015-2016
Watford,AFCBournemouth,0,0,D,2015-2016
WestBromwichAlbion,CrystalPalace,3,2,H,2015-2016
ManchesterUnited,Arsenal,3,2,H,2015-2016
TottenhamHotspur,SwanseaCity,2,1,H,2015-2016
AstonVilla,Everton,1,3,A,2015-2016
AFCBournemouth,Southampton,2,0,H,2015-2016
LeicesterCity,WestBromwichAlbion,2,2,D,2015-2016
NorwichCity,Chelsea,1,2,A,2015-2016
Sunderland,CrystalPalace,2,2,D,2015-2016
Arsenal,SwanseaCity,1,2,A,2015-2016
StokeCity,NewcastleUnited,1,0,H,2015-2016
WestHamUnited,TottenhamHotspur,1,0,H,2015-2016
Liverpool,ManchesterCity,3,0,H,2015-2016
ManchesterUnited,Watford,1,0,H,2015-2016
TottenhamHotspur,Arsenal,2,2,D,2015-2016
Chelsea,StokeCity,1,1,D,2015-2016
Everton,WestHamUnited,2,3,A,2015-2016
ManchesterCity,AstonVilla,4,0,H,2015-2016
NewcastleUnited,AFCBournemouth,1,3,A,2015-2016
Southampton,Sunderland,1,1,D,2015-2016
SwanseaCity,NorwichCity,1,0,H,2015-2016
Watford,LeicesterCity,0,1,A,2015-2016
CrystalPalace,Liverpool,1,2,A,2015-2016
WestBromwichAlbion,ManchesterUnited,1,0,H,2015-2016
NorwichCity,ManchesterCity,0,0,D,2015-2016
AFCBournemouth,SwanseaCity,3,2,H,2015-2016
StokeCity,Southampton,1,2,A,2015-2016
AstonVilla,TottenhamHotspur,0,2,A,2015-2016
LeicesterCity,NewcastleUnited,1,0,H,2015-2016
Everton,Arsenal,0,2,A,2015-2016
Chelsea,WestHamUnited,2,2,D,2015-2016
CrystalPalace,LeicesterCity,0,1,A,2015-2016
Watford,StokeCity,1,2,A,2015-2016
WestBromwichAlbion,NorwichCity,0,1,A,2015-2016
SwanseaCity,AstonVilla,1,0,H,2015-2016
NewcastleUnited,Sunderland,1,1,D,2015-2016
Southampton,Liverpool,3,2,H,2015-2016
ManchesterCity,ManchesterUnited,0,1,A,2015-2016
TottenhamHotspur,AFCBournemouth,3,0,H,2015-2016
AstonVilla,Chelsea,0,4,A,2015-2016
Arsenal,Watford,4,0,H,2015-2016
AFCBournemouth,ManchesterCity,0,4,A,2015-2016
NorwichCity,NewcastleUnited,3,2,H,2015-2016
StokeCity,SwanseaCity,2,2,D,2015-2016
Sunderland,WestBromwichAlbion,0,0,D,2015-2016
WestHamUnited,CrystalPalace,2,2,D,2015-2016
Liverpool,TottenhamHotspur,1,1,D,2015-2016
LeicesterCity,Southampton,1,0,H,2015-2016
ManchesterUnited,Everton,1,0,H,2015-2016
WestHamUnited,Arsenal,3,3,D,2015-2016
AstonVilla,AFCBournemouth,1,2,A,2015-2016
CrystalPalace,NorwichCity,1,0,H,2015-2016
Southampton,NewcastleUnited,3,1,H,2015-2016
SwanseaCity,Chelsea,1,0,H,2015-2016
Watford,Everton,1,1,D,2015-2016
ManchesterCity,WestBromwichAlbion,2,1,H,2015-2016
Sunderland,LeicesterCity,0,2,A,2015-2016
Liverpool,StokeCity,4,1,H,2015-2016
TottenhamHotspur,ManchesterUnited,3,0,H,2015-2016
CrystalPalace,Everton,0,0,D,2015-2016
NorwichCity,Sunderland,0,3,A,2015-2016
Everton,Southampton,1,1,D,2015-2016
ManchesterUnited,AstonVilla,1,0,H,2015-2016
NewcastleUnited,SwanseaCity,3,0,H,2015-2016
WestBromwichAlbion,Watford,0,1,A,2015-2016
Chelsea,ManchesterCity,0,3,A,2015-2016
AFCBournemouth,Liverpool,1,2,A,2015-2016
LeicesterCity,WestHamUnited,2,2,D,2015-2016
Arsenal,CrystalPalace,1,1,D,2015-2016
StokeCity,TottenhamHotspur,0,4,A,2015-2016
NewcastleUnited,ManchesterCity,1,1,D,2015-2016
WestHamUnited,Watford,3,1,H,2015-2016
Liverpool,Everton,4,0,H,2015-2016
ManchesterUnited,CrystalPalace,2,0,H,2015-2016
Arsenal,WestBromwichAlbion,2,0,H,2015-2016
ManchesterCity,StokeCity,4,0,H,2015-2016
AstonVilla,Southampton,2,4,A,2015-2016
AFCBournemouth,Chelsea,1,4,A,2015-2016
Liverpool,NewcastleUnited,2,2,D,2015-2016
Sunderland,Arsenal,0,0,D,2015-2016
LeicesterCity,SwanseaCity,4,0,H,2015-2016
TottenhamHotspur,WestBromwichAlbion,1,1,D,2015-2016
Everton,AFCBournemouth,2,1,H,2015-2016
NewcastleUnited,CrystalPalace,1,0,H,2015-2016
StokeCity,Sunderland,1,1,D,2015-2016
Watford,AstonVilla,3,2,H,2015-2016
WestBromwichAlbion,WestHamUnited,0,3,A,2015-2016
Arsenal,NorwichCity,1,0,H,2015-2016
SwanseaCity,Liverpool,3,1,H,2015-2016
ManchesterUnited,LeicesterCity,1,1,D,2015-2016
Southampton,ManchesterCity,4,2,H,2015-2016
Chelsea,TottenhamHotspur,2,2,D,2015-2016
NorwichCity,ManchesterUnited,0,1,A,2015-2016
AstonVilla,NewcastleUnited,0,0,D,2015-2016
AFCBournemouth,WestBromwichAlbion,1,1,D,2015-2016
CrystalPalace,StokeCity,2,1,H,2015-2016
Sunderland,Chelsea,3,2,H,2015-2016
WestHamUnited,SwanseaCity,1,4,A,2015-2016
LeicesterCity,Everton,3,1,H,2015-2016
TottenhamHotspur,Southampton,1,2,A,2015-2016
Liverpool,Watford,2,0,H,2015-2016
ManchesterCity,Arsenal,2,2,D,2015-2016
WestHamUnited,ManchesterUnited,3,2,H,2015-2016
NorwichCity,Watford,4,2,H,2015-2016
Sunderland,Everton,3,0,H,2015-2016
Liverpool,Chelsea,1,1,D,2015-2016
Arsenal,AstonVilla,4,0,H,2015-2016
Chelsea,LeicesterCity,1,1,D,2015-2016
Everton,NorwichCity,3,0,H,2015-2016
NewcastleUnited,TottenhamHotspur,5,1,H,2015-2016
Southampton,CrystalPalace,4,1,H,2015-2016
StokeCity,WestHamUnited,2,1,H,2015-2016
SwanseaCity,ManchesterCity,1,1,D,2015-2016
Watford,Sunderland,2,2,D,2015-2016
WestBromwichAlbion,Liverpool,1,1,D,2015-2016
ManchesterUnited,AFCBournemouth,3,1,H,2015-2016
HullCity,LeicesterCity,2,1,H,2016-2017
Burnley,SwanseaCity,0,1,A,2016-2017
CrystalPalace,WestBromwichAlbion,0,1,A,2016-2017
Everton,TottenhamHotspur,1,1,D,2016-2017
Middlesbrough,StokeCity,1,1,D,2016-2017
Southampton,Watford,1,1,D,2016-2017
ManchesterCity,Sunderland,2,1,H,2016-2017
AFCBournemouth,ManchesterUnited,1,3,A,2016-2017
Arsenal,Liverpool,3,4,A,2016-2017
Chelsea,WestHamUnited,2,1,H,2016-2017
ManchesterUnited,Southampton,2,0,H,2016-2017
StokeCity,ManchesterCity,1,4,A,2016-2017
Burnley,Liverpool,2,0,H,2016-2017
SwanseaCity,HullCity,0,2,A,2016-2017
TottenhamHotspur,CrystalPalace,1,0,H,2016-2017
Watford,Chelsea,1,2,A,2016-2017
WestBromwichAlbion,Everton,1,2,A,2016-2017
LeicesterCity,Arsenal,0,0,D,2016-2017
Sunderland,Middlesbrough,1,2,A,2016-2017
WestHamUnited,AFCBournemouth,1,0,H,2016-2017
TottenhamHotspur,Liverpool,1,1,D,2016-2017
Chelsea,Burnley,3,0,H,2016-2017
CrystalPalace,AFCBournemouth,1,1,D,2016-2017
Everton,StokeCity,1,0,H,2016-2017
LeicesterCity,SwanseaCity,2,1,H,2016-2017
Southampton,Sunderland,1,1,D,2016-2017
Watford,Arsenal,1,3,A,2016-2017
HullCity,ManchesterUnited,0,1,A,2016-2017
WestBromwichAlbion,Middlesbrough,0,0,D,2016-2017
ManchesterCity,WestHamUnited,3,1,H,2016-2017
ManchesterUnited,ManchesterCity,1,2,A,2016-2017
Arsenal,Southampton,2,1,H,2016-2017
AFCBournemouth,WestBromwichAlbion,1,0,H,2016-2017
Burnley,HullCity,1,1,D,2016-2017
Middlesbrough,CrystalPalace,1,2,A,2016-2017
StokeCity,TottenhamHotspur,0,4,A,2016-2017
WestHamUnited,Watford,2,4,A,2016-2017
Liverpool,LeicesterCity,4,1,H,2016-2017
SwanseaCity,Chelsea,2,2,D,2016-2017
Sunderland,Everton,0,3,A,2016-2017
Chelsea,Liverpool,1,2,A,2016-2017
HullCity,Arsenal,1,4,A,2016-2017
LeicesterCity,Burnley,3,0,H,2016-2017
ManchesterCity,AFCBournemouth,4,0,H,2016-2017
WestBromwichAlbion,WestHamUnited,4,2,H,2016-2017
Everton,Middlesbrough,3,1,H,2016-2017
Watford,ManchesterUnited,3,1,H,2016-2017
CrystalPalace,StokeCity,4,1,H,2016-2017
Southampton,SwanseaCity,1,0,H,2016-2017
TottenhamHotspur,Sunderland,1,0,H,2016-2017
ManchesterUnited,LeicesterCity,4,1,H,2016-2017
AFCBournemouth,Everton,1,0,H,2016-2017
Liverpool,HullCity,5,1,H,2016-2017
Middlesbrough,TottenhamHotspur,1,2,A,2016-2017
StokeCity,WestBromwichAlbion,1,1,D,2016-2017
Sunderland,CrystalPalace,2,3,A,2016-2017
SwanseaCity,ManchesterCity,1,3,A,2016-2017
Arsenal,Chelsea,3,0,H,2016-2017
WestHamUnited,Southampton,0,3,A,2016-2017
Burnley,Watford,2,0,H,2016-2017
Everton,CrystalPalace,1,1,D,2016-2017
SwanseaCity,Liverpool,1,2,A,2016-2017
HullCity,Chelsea,0,2,A,2016-2017
Sunderland,WestBromwichAlbion,1,1,D,2016-2017
Watford,AFCBournemouth,2,2,D,2016-2017
WestHamUnited,Middlesbrough,1,1,D,2016-2017
ManchesterUnited,StokeCity,1,1,D,2016-2017
LeicesterCity,Southampton,0,0,D,2016-2017
TottenhamHotspur,ManchesterCity,2,0,H,2016-2017
Burnley,Arsenal,0,1,A,2016-2017
Chelsea,LeicesterCity,3,0,H,2016-2017
Arsenal,SwanseaCity,3,2,H,2016-2017
AFCBournemouth,HullCity,6,1,H,2016-2017
ManchesterCity,Everton,1,1,D,2016-2017
StokeCity,Sunderland,2,0,H,2016-2017
WestBromwichAlbion,TottenhamHotspur,1,1,D,2016-2017
CrystalPalace,WestHamUnited,0,1,A,2016-2017
Middlesbrough,Watford,0,1,A,2016-2017
Southampton,Burnley,3,1,H,2016-2017
Liverpool,ManchesterUnited,0,0,D,2016-2017
AFCBournemouth,TottenhamHotspur,0,0,D,2016-2017
Arsenal,Middlesbrough,0,0,D,2016-2017
Burnley,Everton,2,1,H,2016-2017
HullCity,StokeCity,0,2,A,2016-2017
LeicesterCity,CrystalPalace,3,1,H,2016-2017
SwanseaCity,Watford,0,0,D,2016-2017
WestHamUnited,Sunderland,1,0,H,2016-2017
Liverpool,WestBromwichAlbion,2,1,H,2016-2017
ManchesterCity,Southampton,1,1,D,2016-2017
Chelsea,ManchesterUnited,4,0,H,2016-2017
Sunderland,Arsenal,1,4,A,2016-2017
ManchesterUnited,Burnley,0,0,D,2016-2017
Middlesbrough,AFCBournemouth,2,0,H,2016-2017
TottenhamHotspur,LeicesterCity,1,1,D,2016-2017
Watford,HullCity,1,0,H,2016-2017
WestBromwichAlbion,ManchesterCity,0,4,A,2016-2017
CrystalPalace,Liverpool,2,4,A,2016-2017
Everton,WestHamUnited,2,0,H,2016-2017
Southampton,Chelsea,0,2,A,2016-2017
StokeCity,SwanseaCity,3,1,H,2016-2017
AFCBournemouth,Sunderland,1,2,A,2016-2017
Burnley,CrystalPalace,3,2,H,2016-2017
ManchesterCity,Middlesbrough,1,1,D,2016-2017
WestHamUnited,StokeCity,1,1,D,2016-2017
Chelsea,Everton,5,0,H,2016-2017
Arsenal,TottenhamHotspur,1,1,D,2016-2017
HullCity,Southampton,2,1,H,2016-2017
Liverpool,Watford,6,1,H,2016-2017
SwanseaCity,ManchesterUnited,1,3,A,2016-2017
LeicesterCity,WestBromwichAlbion,1,2,A,2016-2017
ManchesterUnited,Arsenal,1,1,D,2016-2017
CrystalPalace,ManchesterCity,1,2,A,2016-2017
Everton,SwanseaCity,1,1,D,2016-2017
Southampton,Liverpool,0,0,D,2016-2017
StokeCity,AFCBournemouth,0,1,A,2016-2017
Sunderland,HullCity,3,0,H,2016-2017
Watford,LeicesterCity,2,1,H,2016-2017
TottenhamHotspur,WestHamUnited,3,2,H,2016-2017
Middlesbrough,Chelsea,0,1,A,2016-2017
WestBromwichAlbion,Burnley,4,0,H,2016-2017
Burnley,ManchesterCity,1,2,A,2016-2017
HullCity,WestBromwichAlbion,1,1,D,2016-2017
LeicesterCity,Middlesbrough,2,2,D,2016-2017
Liverpool,Sunderland,2,0,H,2016-2017
SwanseaCity,CrystalPalace,5,4,H,2016-2017
Chelsea,TottenhamHotspur,2,1,H,2016-2017
Watford,StokeCity,0,1,A,2016-2017
Arsenal,AFCBournemouth,3,1,H,2016-2017
ManchesterUnited,WestHamUnited,1,1,D,2016-2017
Southampton,Everton,1,0,H,2016-2017
ManchesterCity,Chelsea,1,3,A,2016-2017
CrystalPalace,Southampton,3,0,H,2016-2017
StokeCity,Burnley,2,0,H,2016-2017
Sunderland,LeicesterCity,2,1,H,2016-2017
TottenhamHotspur,SwanseaCity,5,0,H,2016-2017
WestBromwichAlbion,Watford,3,1,H,2016-2017
WestHamUnited,Arsenal,1,5,A,2016-2017
AFCBournemouth,Liverpool,4,3,H,2016-2017
Everton,ManchesterUnited,1,1,D,2016-2017
Middlesbrough,HullCity,1,0,H,2016-2017
Watford,Everton,3,2,H,2016-2017
Arsenal,StokeCity,3,1,H,2016-2017
Burnley,AFCBournemouth,3,2,H,2016-2017
HullCity,CrystalPalace,3,3,D,2016-2017
SwanseaCity,Sunderland,3,0,H,2016-2017
LeicesterCity,ManchesterCity,4,2,H,2016-2017
Chelsea,WestBromwichAlbion,1,0,H,2016-2017
ManchesterUnited,TottenhamHotspur,1,0,H,2016-2017
Southampton,Middlesbrough,1,0,H,2016-2017
Liverpool,WestHamUnited,2,2,D,2016-2017
AFCBournemouth,LeicesterCity,1,0,H,2016-2017
Everton,Arsenal,2,1,H,2016-2017
Middlesbrough,Liverpool,0,3,A,2016-2017
Sunderland,Chelsea,0,1,A,2016-2017
WestHamUnited,Burnley,1,0,H,2016-2017
CrystalPalace,ManchesterUnited,1,2,A,2016-2017
ManchesterCity,Watford,2,0,H,2016-2017
StokeCity,Southampton,0,0,D,2016-2017
TottenhamHotspur,HullCity,3,0,H,2016-2017
WestBromwichAlbion,SwanseaCity,3,1,H,2016-2017
CrystalPalace,Chelsea,0,1,A,2016-2017
Middlesbrough,SwanseaCity,3,0,H,2016-2017
StokeCity,LeicesterCity,2,2,D,2016-2017
Sunderland,Watford,1,0,H,2016-2017
WestHamUnited,HullCity,1,0,H,2016-2017
WestBromwichAlbion,ManchesterUnited,0,2,A,2016-2017
AFCBournemouth,Southampton,1,3,A,2016-2017
ManchesterCity,Arsenal,2,1,H,2016-2017
TottenhamHotspur,Burnley,2,1,H,2016-2017
Everton,Liverpool,0,1,A,2016-2017
Watford,CrystalPalace,1,1,D,2016-2017
Arsenal,WestBromwichAlbion,1,0,H,2016-2017
Burnley,Middlesbrough,1,0,H,2016-2017
Chelsea,AFCBournemouth,3,0,H,2016-2017
LeicesterCity,Everton,0,2,A,2016-2017
ManchesterUnited,Sunderland,3,1,H,2016-2017
SwanseaCity,WestHamUnited,1,4,A,2016-2017
HullCity,ManchesterCity,0,3,A,2016-2017
Liverpool,StokeCity,4,1,H,2016-2017
Southampton,TottenhamHotspur,1,4,A,2016-2017
HullCity,Everton,2,2,D,2016-2017
Burnley,Sunderland,4,1,H,2016-2017
Chelsea,StokeCity,4,2,H,2016-2017
LeicesterCity,WestHamUnited,1,0,H,2016-2017
ManchesterUnited,Middlesbrough,2,1,H,2016-2017
Southampton,WestBromwichAlbion,1,2,A,2016-2017
SwanseaCity,AFCBournemouth,0,3,A,2016-2017
Liverpool,ManchesterCity,1,0,H,2016-2017
Watford,TottenhamHotspur,1,4,A,2016-2017
Arsenal,CrystalPalace,2,0,H,2016-2017
Middlesbrough,LeicesterCity,0,0,D,2016-2017
Everton,Southampton,3,0,H,2016-2017
ManchesterCity,Burnley,2,1,H,2016-2017
Sunderland,Liverpool,2,2,D,2016-2017
WestBromwichAlbion,HullCity,3,1,H,2016-2017
WestHamUnited,ManchesterUnited,0,2,A,2016-2017
AFCBournemouth,Arsenal,3,3,D,2016-2017
CrystalPalace,SwanseaCity,1,2,A,2016-2017
StokeCity,Watford,2,0,H,2016-2017
TottenhamHotspur,Chelsea,2,0,H,2016-2017
TottenhamHotspur,WestBromwichAlbion,4,0,H,2016-2017
Burnley,Southampton,1,0,H,2016-2017
HullCity,AFCBournemouth,3,1,H,2016-2017
Sunderland,StokeCity,1,3,A,2016-2017
SwanseaCity,Arsenal,0,4,A,2016-2017
Watford,Middlesbrough,0,0,D,2016-2017
WestHamUnited,CrystalPalace,3,0,H,2016-2017
LeicesterCity,Chelsea,0,3,A,2016-2017
Everton,ManchesterCity,4,0,H,2016-2017
ManchesterUnited,Liverpool,1,1,D,2016-2017
Liverpool,SwanseaCity,2,3,A,2016-2017
AFCBournemouth,Watford,2,2,D,2016-2017
CrystalPalace,Everton,0,1,A,2016-2017
Middlesbrough,WestHamUnited,1,3,A,2016-2017
StokeCity,ManchesterUnited,1,1,D,2016-2017
WestBromwichAlbion,Sunderland,2,0,H,2016-2017
ManchesterCity,TottenhamHotspur,2,2,D,2016-2017
Southampton,LeicesterCity,3,0,H,2016-2017
Arsenal,Burnley,2,1,H,2016-2017
Chelsea,HullCity,2,0,H,2016-2017
Arsenal,Watford,1,2,A,2016-2017
AFCBournemouth,CrystalPalace,0,2,A,2016-2017
Burnley,LeicesterCity,1,0,H,2016-2017
Middlesbrough,WestBromwichAlbion,1,1,D,2016-2017
Sunderland,TottenhamHotspur,0,0,D,2016-2017
SwanseaCity,Southampton,2,1,H,2016-2017
Liverpool,Chelsea,1,1,D,2016-2017
WestHamUnited,ManchesterCity,0,4,A,2016-2017
ManchesterUnited,HullCity,0,0,D,2016-2017
StokeCity,Everton,1,1,D,2016-2017
Chelsea,Arsenal,3,1,H,2016-2017
CrystalPalace,Sunderland,0,4,A,2016-2017
Everton,AFCBournemouth,6,3,H,2016-2017
HullCity,Liverpool,2,0,H,2016-2017
Southampton,WestHamUnited,1,3,A,2016-2017
Watford,Burnley,2,1,H,2016-2017
WestBromwichAlbion,StokeCity,1,0,H,2016-2017
TottenhamHotspur,Middlesbrough,1,0,H,2016-2017
ManchesterCity,SwanseaCity,2,1,H,2016-2017
LeicesterCity,ManchesterUnited,0,3,A,2016-2017
Arsenal,HullCity,2,0,H,2016-2017
ManchesterUnited,Watford,2,0,H,2016-2017
Middlesbrough,Everton,0,0,D,2016-2017
StokeCity,CrystalPalace,1,0,H,2016-2017
Sunderland,Southampton,0,4,A,2016-2017
WestHamUnited,WestBromwichAlbion,2,2,D,2016-2017
Liverpool,TottenhamHotspur,2,0,H,2016-2017
Burnley,Chelsea,1,1,D,2016-2017
SwanseaCity,LeicesterCity,2,0,H,2016-2017
AFCBournemouth,ManchesterCity,0,2,A,2016-2017
Chelsea,SwanseaCity,3,1,H,2016-2017
CrystalPalace,Middlesbrough,1,0,H,2016-2017
Everton,Sunderland,2,0,H,2016-2017
HullCity,Burnley,1,1,D,2016-2017
WestBromwichAlbion,AFCBournemouth,2,1,H,2016-2017
Watford,WestHamUnited,1,1,D,2016-2017
TottenhamHotspur,StokeCity,4,0,H,2016-2017
LeicesterCity,Liverpool,3,1,H,2016-2017
ManchesterUnited,AFCBournemouth,1,1,D,2016-2017
LeicesterCity,HullCity,3,1,H,2016-2017
StokeCity,Middlesbrough,2,0,H,2016-2017
SwanseaCity,Burnley,3,2,H,2016-2017
Watford,Southampton,3,4,A,2016-2017
WestBromwichAlbion,CrystalPalace,0,2,A,2016-2017
Liverpool,Arsenal,3,1,H,2016-2017
TottenhamHotspur,Everton,3,2,H,2016-2017
Sunderland,ManchesterCity,0,2,A,2016-2017
WestHamUnited,Chelsea,1,2,A,2016-2017
ManchesterCity,StokeCity,0,0,D,2016-2017
AFCBournemouth,WestHamUnited,3,2,H,2016-2017
Everton,WestBromwichAlbion,3,0,H,2016-2017
HullCity,SwanseaCity,2,1,H,2016-2017
Liverpool,Burnley,2,1,H,2016-2017
WestBromwichAlbion,Arsenal,3,1,H,2016-2017
CrystalPalace,Watford,1,0,H,2016-2017
Everton,HullCity,4,0,H,2016-2017
StokeCity,Chelsea,1,2,A,2016-2017
Sunderland,Burnley,0,0,D,2016-2017
WestHamUnited,LeicesterCity,2,3,A,2016-2017
AFCBournemouth,SwanseaCity,2,0,H,2016-2017
Middlesbrough,ManchesterUnited,1,3,A,2016-2017
TottenhamHotspur,Southampton,2,1,H,2016-2017
ManchesterCity,Liverpool,1,1,D,2016-2017
Liverpool,Everton,3,1,H,2016-2017
Burnley,TottenhamHotspur,0,2,A,2016-2017
Chelsea,CrystalPalace,1,2,A,2016-2017
HullCity,WestHamUnited,2,1,H,2016-2017
LeicesterCity,StokeCity,2,0,H,2016-2017
ManchesterUnited,WestBromwichAlbion,0,0,D,2016-2017
Watford,Sunderland,1,0,H,2016-2017
Southampton,AFCBournemouth,0,0,D,2016-2017
SwanseaCity,Middlesbrough,0,0,D,2016-2017
Arsenal,ManchesterCity,2,2,D,2016-2017
Burnley,StokeCity,1,0,H,2016-2017
LeicesterCity,Sunderland,2,0,H,2016-2017
Watford,WestBromwichAlbion,2,0,H,2016-2017
ManchesterUnited,Everton,1,1,D,2016-2017
Arsenal,WestHamUnited,3,0,H,2016-2017
HullCity,Middlesbrough,4,2,H,2016-2017
Southampton,CrystalPalace,3,1,H,2016-2017
SwanseaCity,TottenhamHotspur,1,3,A,2016-2017
Chelsea,ManchesterCity,2,1,H,2016-2017
Liverpool,AFCBournemouth,2,2,D,2016-2017
TottenhamHotspur,Watford,4,0,H,2016-2017
ManchesterCity,HullCity,3,1,H,2016-2017
Middlesbrough,Burnley,0,0,D,2016-2017
StokeCity,Liverpool,1,2,A,2016-2017
WestBromwichAlbion,Southampton,0,1,A,2016-2017
WestHamUnited,SwanseaCity,1,0,H,2016-2017
AFCBournemouth,Chelsea,1,3,A,2016-2017
Sunderland,ManchesterUnited,0,3,A,2016-2017
Everton,LeicesterCity,4,2,H,2016-2017
CrystalPalace,Arsenal,3,0,H,2016-2017
TottenhamHotspur,AFCBournemouth,4,0,H,2016-2017
CrystalPalace,LeicesterCity,2,2,D,2016-2017
Everton,Burnley,3,1,H,2016-2017
StokeCity,HullCity,3,1,H,2016-2017
Sunderland,WestHamUnited,2,2,D,2016-2017
Watford,SwanseaCity,1,0,H,2016-2017
Southampton,ManchesterCity,0,3,A,2016-2017
WestBromwichAlbion,Liverpool,0,1,A,2016-2017
ManchesterUnited,Chelsea,2,0,H,2016-2017
Middlesbrough,Arsenal,1,2,A,2016-2017
AFCBournemouth,Middlesbrough,4,0,H,2016-2017
HullCity,Watford,2,0,H,2016-2017
SwanseaCity,StokeCity,2,0,H,2016-2017
WestHamUnited,Everton,0,0,D,2016-2017
Burnley,ManchesterUnited,0,2,A,2016-2017
Liverpool,CrystalPalace,1,2,A,2016-2017
Chelsea,Southampton,4,2,H,2016-2017
Arsenal,LeicesterCity,1,0,H,2016-2017
Middlesbrough,Sunderland,1,0,H,2016-2017
CrystalPalace,TottenhamHotspur,0,1,A,2016-2017
ManchesterCity,ManchesterUnited,0,0,D,2016-2017
Southampton,HullCity,0,0,D,2016-2017
StokeCity,WestHamUnited,0,0,D,2016-2017
Sunderland,AFCBournemouth,0,1,A,2016-2017
WestBromwichAlbion,LeicesterCity,0,1,A,2016-2017
CrystalPalace,Burnley,0,2,A,2016-2017
ManchesterUnited,SwanseaCity,1,1,D,2016-2017
Everton,Chelsea,0,3,A,2016-2017
Middlesbrough,ManchesterCity,2,2,D,2016-2017
TottenhamHotspur,Arsenal,2,0,H,2016-2017
Watford,Liverpool,0,1,A,2016-2017
WestHamUnited,TottenhamHotspur,1,0,H,2016-2017
ManchesterCity,CrystalPalace,5,0,H,2016-2017
